Iter   f          |gradf|    alpha     
196    1.20e+01   8.27e+01   1.00e+00  
197    1.18e+01   8.22e+01   1.00e+00  
198    1.15e+01   8.15e+01   1.00e+00  
199    1.13e+01   8.09e+01   1.00e+00  
200    1.11e+01   8.01e+01   1.00e+00  
201    1.09e+01   7.94e+01   1.00e+00  
202    1.07e+01   7.86e+01   1.00e+00  
203    1.05e+01   7.77e+01   1.00e+00  
204    1.03e+01   7.69e+01   1.00e+00  
205    1.01e+01   7.61e+01   1.00e+00  
206    9.89e+00   7.53e+01   1.00e+00  
207    9.70e+00   7.45e+01   1.00e+00  
208    9.51e+00   7.38e+01   1.00e+00  
209    9.32e+00   7.31e+01   1.00e+00  
210    9.14e+00   7.24e+01   1.00e+00  
211    8.95e+00   7.18e+01   1.00e+00  
212    8.78e+00   7.13e+01   1.00e+00  
213    8.60e+00   7.08e+01   1.00e+00  
214    8.43e+00   7.04e+01   1.00e+00  
215    8.26e+00   7.00e+01   1.00e+00  
216    8.09e+00   6.98e+01   1.00e+00  
217    7.92e+00   6.95e+01   1.00e+00  
218    7.76e+00   6.93e+01   1.00e+00  
219    7.60e+00   6.91e+01   1.00e+00  
220    7.44e+00   6.90e+01   1.00e+00  
221    7.29e+00   6.89e+01   1.00e+00  
222    7.13e+00   6.87e+01   1.00e+00  
223    6.98e+00   6.86e+01   1.00e+00  
224    6.83e+00   6.85e+01   1.00e+00  
225    6.69e+00   6.83e+01   1.00e+00  
226    6.54e+00   6.81e+01   1.00e+00  
227    6.40e+00   6.79e+01   1.00e+00  
228    6.26e+00   6.76e+01   1.00e+00  
229    6.12e+00   6.73e+01   1.00e+00  
230    5.99e+00   6.69e+01   1.00e+00  
231    5.85e+00   6.65e+01   1.00e+00  
232    5.72e+00   6.60e+01   1.00e+00  
233    5.59e+00   6.55e+01   1.00e+00  
234    5.46e+00   6.50e+01   1.00e+00  
235    5.34e+00   6.44e+01   1.00e+00  
236    5.21e+00   6.38e+01   1.00e+00  
237    5.09e+00   6.31e+01   1.00e+00  
238    4.97e+00   6.24e+01   1.00e+00  
239    4.85e+00   6.18e+01   1.00e+00  
240    4.74e+00   6.11e+01   1.00e+00  
241    4.62e+00   6.04e+01   1.00e+00  
242    4.51e+00   5.97e+01   1.00e+00  
243    4.39e+00   5.91e+01   1.00e+00  
244    4.28e+00   5.85e+01   1.00e+00  
245    4.17e+00   5.79e+01   1.00e+00  
246    4.07e+00   5.73e+01   1.00e+00  
247    3.96e+00   5.68e+01   1.00e+00  
248    3.86e+00   5.64e+01   1.00e+00  
249    3.75e+00   5.59e+01   1.00e+00  
250    3.65e+00   5.56e+01   1.00e+00  
251    3.55e+00   5.53e+01   1.00e+00  
252    3.45e+00   5.50e+01   1.00e+00  
253    3.36e+00   5.48e+01   1.00e+00  
254    3.26e+00   5.46e+01   1.00e+00  
255    3.17e+00   5.44e+01   1.00e+00  
256    3.07e+00   5.43e+01   1.00e+00  
257    2.98e+00   5.41e+01   1.00e+00  
258    2.89e+00   5.40e+01   1.00e+00  
259    2.80e+00   5.39e+01   1.00e+00  
260    2.71e+00   5.38e+01   1.00e+00  
261    2.63e+00   5.37e+01   1.00e+00  
262    2.54e+00   5.35e+01   1.00e+00  
263    2.46e+00   5.34e+01   1.00e+00  
264    2.37e+00   5.32e+01   1.00e+00  
265    2.29e+00   5.30e+01   1.00e+00  
266    2.21e+00   5.27e+01   1.00e+00  
267    2.13e+00   5.24e+01   1.00e+00  
268    2.05e+00   5.21e+01   1.00e+00  
269    1.98e+00   5.18e+01   1.00e+00  
270    1.90e+00   5.14e+01   1.00e+00  
271    1.83e+00   5.10e+01   1.00e+00  
272    1.75e+00   5.05e+01   1.00e+00  
273    1.68e+00   5.01e+01   1.00e+00  
274    1.61e+00   4.96e+01   1.00e+00  
275    1.53e+00   4.91e+01   1.00e+00  
276    1.46e+00   4.86e+01   1.00e+00  
277    1.40e+00   4.81e+01   1.00e+00  
278    1.33e+00   4.76e+01   1.00e+00  
279    1.26e+00   4.70e+01   1.00e+00  
280    1.19e+00   4.66e+01   1.00e+00  
281    1.13e+00   4.61e+01   1.00e+00  
282    1.06e+00   4.56e+01   1.00e+00  
283    1.00e+00   4.52e+01   1.00e+00  
284    9.37e-01   4.48e+01   1.00e+00  
285    8.75e-01   4.45e+01   1.00e+00  
286    8.14e-01   4.42e+01   1.00e+00  
287    7.54e-01   4.39e+01   1.00e+00  
288    6.94e-01   4.36e+01   1.00e+00  
289    6.36e-01   4.34e+01   1.00e+00  
290    5.78e-01   4.32e+01   1.00e+00  
291    5.21e-01   4.31e+01   1.00e+00  
292    4.64e-01   4.30e+01   1.00e+00  
293    4.09e-01   4.29e+01   1.00e+00  
294    3.54e-01   4.28e+01   1.00e+00  
295    3.00e-01   4.27e+01   1.00e+00  
296    2.47e-01   4.26e+01   1.00e+00  
297    1.94e-01   4.26e+01   1.00e+00  
298    1.43e-01   4.25e+01   1.00e+00  
299    9.14e-02   4.24e+01   1.00e+00  
300    4.09e-02   4.23e+01   1.00e+00  
301    -8.93e-03  4.22e+01   1.00e+00  
302    -5.81e-02  4.21e+01   1.00e+00  
303    -1.07e-01  4.19e+01   1.00e+00  
304    -1.54e-01  4.17e+01   1.00e+00  
305    -2.02e-01  4.15e+01   1.00e+00  
306    -2.48e-01  4.13e+01   1.00e+00  
307    -2.94e-01  4.10e+01   1.00e+00  
308    -3.39e-01  4.07e+01   1.00e+00  
309    -3.84e-01  4.04e+01   1.00e+00  
310    -4.28e-01  4.01e+01   1.00e+00  
311    -4.72e-01  3.98e+01   1.00e+00  
312    -5.15e-01  3.94e+01   1.00e+00  
313    -5.57e-01  3.90e+01   1.00e+00  
314    -5.99e-01  3.86e+01   1.00e+00  
315    -6.41e-01  3.83e+01   1.00e+00  
316    -6.81e-01  3.79e+01   1.00e+00  
317    -7.22e-01  3.75e+01   1.00e+00  
318    -7.61e-01  3.71e+01   1.00e+00  
319    -8.01e-01  3.68e+01   1.00e+00  
320    -8.39e-01  3.64e+01   1.00e+00  
321    -8.78e-01  3.61e+01   1.00e+00  
322    -9.15e-01  3.58e+01   1.00e+00  
323    -9.53e-01  3.55e+01   1.00e+00  
324    -9.89e-01  3.53e+01   1.00e+00  
325    -1.03e+00  3.51e+01   1.00e+00  
326    -1.06e+00  3.49e+01   1.00e+00  
327    -1.10e+00  3.47e+01   1.00e+00  
328    -1.13e+00  3.46e+01   1.00e+00  
329    -1.17e+00  3.44e+01   1.00e+00  
330    -1.20e+00  3.44e+01   1.00e+00  
331    -1.23e+00  3.43e+01   1.00e+00  
332    -1.27e+00  3.42e+01   1.00e+00  
