Iter   f          |gradf|    alpha     
213    1.30e-01   2.07e-01   1.00e+00  
214    1.30e-01   2.07e-01   1.00e+00  
215    1.30e-01   2.07e-01   1.00e+00  
216    1.30e-01   2.07e-01   1.00e+00  
217    1.30e-01   2.07e-01   1.00e+00  
218    1.30e-01   2.07e-01   1.00e+00  
219    1.30e-01   2.07e-01   1.00e+00  
220    1.30e-01   2.08e-01   1.00e+00  
221    1.30e-01   2.08e-01   1.00e+00  
222    1.30e-01   2.08e-01   1.00e+00  
223    1.30e-01   2.08e-01   1.00e+00  
224    1.30e-01   2.08e-01   1.00e+00  
225    1.30e-01   2.09e-01   1.00e+00  
226    1.30e-01   2.09e-01   1.00e+00  
227    1.30e-01   2.08e-01   1.00e+00  
228    1.30e-01   2.08e-01   1.00e+00  
229    1.30e-01   2.07e-01   1.00e+00  
230    1.30e-01   2.07e-01   1.00e+00  
231    1.30e-01   2.05e-01   1.00e+00  
232    1.30e-01   2.04e-01   1.00e+00  
233    1.30e-01   2.01e-01   1.00e+00  
234    1.30e-01   1.99e-01   1.00e+00  
235    1.30e-01   1.96e-01   1.00e+00  
236    1.29e-01   1.94e-01   1.00e+00  
237    1.29e-01   1.89e-01   1.00e+00  
238    1.29e-01   1.87e-01   1.00e+00  
239    1.29e-01   1.80e-01   1.00e+00  
240    1.29e-01   1.79e-01   1.00e+00  
241    1.29e-01   1.69e-01   1.00e+00  
242    1.29e-01   1.69e-01   1.00e+00  
243    1.29e-01   1.62e-01   1.00e+00  
244    1.29e-01   1.65e-01   1.00e+00  
245    1.29e-01   1.69e-01   1.00e+00  
246    1.29e-01   1.72e-01   1.00e+00  
247    1.29e-01   1.75e-01   1.00e+00  
248    1.29e-01   1.79e-01   1.00e+00  
249    1.28e-01   1.82e-01   1.00e+00  
250    1.28e-01   1.86e-01   1.00e+00  
251    1.28e-01   1.89e-01   1.00e+00  
252    1.28e-01   1.93e-01   1.00e+00  
253    1.28e-01   1.96e-01   1.00e+00  
254    1.28e-01   1.99e-01   1.00e+00  
255    1.28e-01   2.02e-01   1.00e+00  
256    1.28e-01   2.05e-01   1.00e+00  
257    1.28e-01   2.07e-01   1.00e+00  
258    1.28e-01   2.10e-01   1.00e+00  
259    1.28e-01   2.12e-01   1.00e+00  
260    1.28e-01   2.14e-01   1.00e+00  
261    1.28e-01   2.16e-01   1.00e+00  
262    1.28e-01   2.17e-01   1.00e+00  
263    1.28e-01   2.19e-01   1.00e+00  
264    1.28e-01   2.20e-01   1.00e+00  
265    1.28e-01   2.21e-01   1.00e+00  
266    1.28e-01   2.22e-01   1.00e+00  
267    1.28e-01   2.23e-01   1.00e+00  
268    1.28e-01   2.23e-01   1.00e+00  
269    1.28e-01   2.24e-01   1.00e+00  
270    1.28e-01   2.25e-01   1.00e+00  
271    1.28e-01   2.26e-01   1.00e+00  
272    1.28e-01   2.26e-01   1.00e+00  
273    1.28e-01   2.27e-01   1.00e+00  
274    1.28e-01   2.27e-01   1.00e+00  
275    1.28e-01   2.28e-01   1.00e+00  
276    1.28e-01   2.29e-01   1.00e+00  
277    1.28e-01   2.29e-01   1.00e+00  
278    1.28e-01   2.30e-01   1.00e+00  
279    1.28e-01   2.31e-01   1.00e+00  
280    1.28e-01   2.31e-01   1.00e+00  
281    1.28e-01   2.32e-01   1.00e+00  
282    1.28e-01   2.33e-01   1.00e+00  
283    1.28e-01   2.34e-01   1.00e+00  
284    1.28e-01   2.34e-01   1.00e+00  
285    1.28e-01   2.35e-01   1.00e+00  
286    1.28e-01   2.36e-01   1.00e+00  
287    1.28e-01   2.37e-01   1.00e+00  
288    1.28e-01   2.37e-01   1.00e+00  
289    1.27e-01   2.38e-01   1.00e+00  
290    1.27e-01   2.39e-01   1.00e+00  
291    1.27e-01   2.40e-01   1.00e+00  
292    1.27e-01   2.41e-01   1.00e+00  
293    1.27e-01   2.42e-01   1.00e+00  
294    1.27e-01   2.42e-01   1.00e+00  
295    1.27e-01   2.43e-01   1.00e+00  
296    1.27e-01   2.44e-01   1.00e+00  
297    1.27e-01   2.45e-01   1.00e+00  
298    1.27e-01   2.45e-01   1.00e+00  
299    1.27e-01   2.46e-01   1.00e+00  
300    1.27e-01   2.47e-01   1.00e+00  
301    1.27e-01   2.48e-01   1.00e+00  
302    1.27e-01   2.48e-01   1.00e+00  
303    1.27e-01   2.49e-01   1.00e+00  
304    1.27e-01   2.49e-01   1.00e+00  
305    1.27e-01   2.50e-01   1.00e+00  
306    1.27e-01   2.50e-01   1.00e+00  
307    1.27e-01   2.51e-01   1.00e+00  
308    1.27e-01   2.51e-01   1.00e+00  
309    1.27e-01   2.51e-01   1.00e+00  
310    1.27e-01   2.51e-01   1.00e+00  
311    1.27e-01   2.51e-01   1.00e+00  
312    1.27e-01   2.52e-01   1.00e+00  
313    1.27e-01   2.52e-01   1.00e+00  
314    1.27e-01   2.52e-01   1.00e+00  
315    1.27e-01   2.51e-01   1.00e+00  
316    1.27e-01   2.51e-01   1.00e+00  
317    1.27e-01   2.51e-01   1.00e+00  
318    1.27e-01   2.51e-01   1.00e+00  
319    1.27e-01   2.51e-01   1.00e+00  
320    1.27e-01   2.51e-01   1.00e+00  
321    1.27e-01   2.51e-01   1.00e+00  
322    1.27e-01   2.51e-01   1.00e+00  
323    1.27e-01   2.51e-01   1.00e+00  
324    1.27e-01   2.51e-01   1.00e+00  
325    1.27e-01   2.51e-01   1.00e+00  
326    1.27e-01   2.51e-01   1.00e+00  
327    1.26e-01   2.52e-01   1.00e+00  
328    1.26e-01   2.52e-01   1.00e+00  
329    1.26e-01   2.53e-01   1.00e+00  
330    1.26e-01   2.54e-01   1.00e+00  
331    1.26e-01   2.56e-01   1.00e+00  
332    1.26e-01   2.57e-01   1.00e+00  
333    1.26e-01   2.61e-01   1.00e+00  
334    1.26e-01   2.62e-01   1.00e+00  
335    1.26e-01   2.67e-01   1.00e+00  
336    1.26e-01   2.69e-01   1.00e+00  
337    1.26e-01   2.76e-01   1.00e+00  
