Iter   f          |gradf|    alpha     
191    3.18e+00   1.46e+00   3.12e-02  
192    3.18e+00   1.22e+00   1.56e-02  
193    3.16e+00   1.29e+00   5.00e-01  
194    3.16e+00   1.33e+00   1.56e-02  
195    3.12e+00   1.28e+00   2.50e-01  
196    3.10e+00   1.21e+00   3.12e-02  
197    3.10e+00   1.50e+00   3.12e-02  
198    3.10e+00   1.21e+00   3.12e-02  
199    3.09e+00   1.49e+00   3.12e-02  
200    3.09e+00   1.21e+00   3.12e-02  
201    3.09e+00   1.47e+00   3.12e-02  
202    3.08e+00   1.21e+00   3.12e-02  
203    3.08e+00   1.46e+00   3.12e-02  
204    3.08e+00   1.21e+00   3.12e-02  
205    3.07e+00   1.43e+00   3.12e-02  
206    3.07e+00   1.21e+00   3.12e-02  
207    3.07e+00   1.41e+00   3.12e-02  
208    3.06e+00   1.21e+00   3.12e-02  
209    3.06e+00   1.38e+00   3.12e-02  
210    3.05e+00   1.21e+00   3.12e-02  
211    3.05e+00   1.36e+00   3.12e-02  
212    3.05e+00   1.22e+00   3.12e-02  
213    3.04e+00   1.34e+00   3.12e-02  
214    3.04e+00   1.22e+00   3.12e-02  
215    3.04e+00   1.32e+00   3.12e-02  
216    3.03e+00   1.23e+00   3.12e-02  
217    3.03e+00   1.31e+00   6.25e-02  
218    3.03e+00   1.20e+00   3.12e-02  
219    3.03e+00   1.38e+00   3.12e-02  
220    3.02e+00   1.21e+00   3.12e-02  
221    3.02e+00   1.34e+00   3.12e-02  
222    3.01e+00   1.22e+00   3.12e-02  
223    3.01e+00   1.31e+00   3.12e-02  
224    3.01e+00   1.23e+00   6.25e-02  
225    3.01e+00   1.39e+00   3.12e-02  
226    3.00e+00   1.21e+00   3.12e-02  
227    3.00e+00   1.34e+00   3.12e-02  
228    2.99e+00   1.22e+00   3.12e-02  
229    2.99e+00   1.30e+00   6.25e-02  
230    2.99e+00   1.20e+00   3.12e-02  
231    2.98e+00   1.36e+00   3.12e-02  
232    2.98e+00   1.21e+00   3.12e-02  
233    2.98e+00   1.31e+00   3.12e-02  
234    2.97e+00   1.23e+00   6.25e-02  
235    2.97e+00   1.36e+00   3.12e-02  
236    2.96e+00   1.21e+00   3.12e-02  
237    2.96e+00   1.30e+00   6.25e-02  
238    2.96e+00   1.20e+00   3.12e-02  
239    2.95e+00   1.34e+00   3.12e-02  
240    2.95e+00   1.22e+00   3.12e-02  
241    2.95e+00   1.29e+00   6.25e-02  
242    2.94e+00   1.20e+00   3.12e-02  
243    2.94e+00   1.31e+00   3.12e-02  
244    2.93e+00   1.22e+00   6.25e-02  
245    2.93e+00   1.34e+00   3.12e-02  
246    2.93e+00   1.22e+00   6.25e-02  
247    2.92e+00   1.37e+00   3.12e-02  
248    2.92e+00   1.21e+00   3.12e-02  
249    2.91e+00   1.28e+00   6.25e-02  
250    2.91e+00   1.20e+00   3.12e-02  
251    2.90e+00   1.29e+00   6.25e-02  
252    2.90e+00   1.20e+00   3.12e-02  
253    2.90e+00   1.30e+00   6.25e-02  
254    2.90e+00   1.20e+00   3.12e-02  
255    2.89e+00   1.30e+00   6.25e-02  
256    2.89e+00   1.20e+00   3.12e-02  
257    2.88e+00   1.30e+00   6.25e-02  
258    2.88e+00   1.20e+00   3.12e-02  
259    2.87e+00   1.30e+00   6.25e-02  
260    2.87e+00   1.20e+00   3.12e-02  
261    2.86e+00   1.29e+00   6.25e-02  
262    2.86e+00   1.20e+00   3.12e-02  
263    2.85e+00   1.28e+00   6.25e-02  
264    2.85e+00   1.21e+00   6.25e-02  
265    2.85e+00   1.37e+00   3.12e-02  
266    2.84e+00   1.22e+00   6.25e-02  
267    2.83e+00   1.30e+00   6.25e-02  
268    2.83e+00   1.20e+00   3.12e-02  
269    2.82e+00   1.27e+00   1.25e-01  
270    2.82e+00   1.21e+00   3.12e-02  
271    2.81e+00   1.28e+00   6.25e-02  
272    2.80e+00   1.21e+00   6.25e-02  
273    2.80e+00   1.34e+00   6.25e-02  
274    2.80e+00   1.21e+00   3.12e-02  
275    2.79e+00   1.27e+00   1.25e-01  
276    2.78e+00   1.21e+00   6.25e-02  
277    2.78e+00   1.42e+00   6.25e-02  
278    2.78e+00   1.24e+00   3.12e-02  
279    2.76e+00   1.27e+00   1.25e-01  
280    2.75e+00   1.22e+00   6.25e-02  
281    2.74e+00   1.35e+00   6.25e-02  
282    2.74e+00   1.22e+00   6.25e-02  
283    2.73e+00   1.36e+00   6.25e-02  
284    2.72e+00   1.23e+00   1.00e+00  
285    2.71e+00   1.21e+00   1.00e+00  
286    2.24e+00   9.26e-01   1.00e+00  
287    2.10e+00   5.20e-01   2.50e-01  
288    2.08e+00   1.19e+00   2.50e-01  
289    2.06e+00   4.14e-01   1.25e-01  
290    2.03e+00   5.17e-01   1.00e+00  
291    1.98e+00   2.26e-01   1.25e-01  
292    1.97e+00   5.40e-01   5.00e-01  
293    1.97e+00   2.92e-01   1.25e-01  
294    1.95e+00   5.94e-01   2.50e-01  
295    1.94e+00   2.70e-01   2.50e-01  
296    1.94e+00   7.05e-01   2.50e-01  
297    1.92e+00   2.83e-01   1.25e-01  
298    1.91e+00   5.72e-01   5.00e-01  
299    1.91e+00   3.56e-01   1.25e-01  
300    1.90e+00   6.13e-01   2.50e-01  
301    1.89e+00   4.04e-01   1.25e-01  
302    1.88e+00   5.39e-01   5.00e-01  
303    1.88e+00   4.30e-01   1.25e-01  
304    1.87e+00   5.40e-01   2.50e-01  
305    1.87e+00   4.74e-01   2.50e-01  
306    1.87e+00   5.74e-01   2.50e-01  
307    1.87e+00   4.77e-01   1.25e-01  
308    1.86e+00   5.51e-01   2.50e-01  
309    1.86e+00   5.11e-01   2.50e-01  
310    1.86e+00   5.91e-01   2.50e-01  
311    1.85e+00   5.15e-01   1.25e-01  
312    1.85e+00   5.85e-01   2.50e-01  
313    1.85e+00   5.43e-01   1.25e-01  
314    1.84e+00   5.91e-01   5.00e-01  
315    1.84e+00   5.62e-01   1.25e-01  
316    1.83e+00   6.34e-01   2.50e-01  
317    1.83e+00   5.83e-01   1.25e-01  
318    1.83e+00   6.47e-01   2.50e-01  
319    1.83e+00   6.03e-01   1.25e-01  
320    1.82e+00   6.63e-01   1.25e-01  
321    1.81e+00   6.34e-01   5.00e-01  
322    1.81e+00   6.97e-01   1.25e-01  
323    1.80e+00   6.62e-01   2.50e-01  
324    1.80e+00   7.02e-01   1.25e-01  
325    1.79e+00   6.80e-01   2.50e-01  
326    1.79e+00   7.16e-01   1.25e-01  
327    1.78e+00   6.98e-01   2.50e-01  
328    1.78e+00   7.31e-01   1.25e-01  
