Iter   f          |gradf|    alpha     
186    1.50e-05   3.75e-03   6.25e-02  
187    1.46e-05   5.37e-03   3.12e-02  
188    1.42e-05   3.73e-03   6.25e-02  
189    1.38e-05   5.47e-03   3.12e-02  
190    1.34e-05   3.72e-03   6.25e-02  
191    1.31e-05   5.58e-03   3.12e-02  
192    1.26e-05   3.72e-03   6.25e-02  
193    1.24e-05   5.71e-03   3.12e-02  
194    1.19e-05   3.73e-03   6.25e-02  
195    1.17e-05   5.86e-03   3.12e-02  
196    1.13e-05   3.75e-03   6.25e-02  
197    1.11e-05   6.03e-03   3.12e-02  
198    1.07e-05   3.79e-03   6.25e-02  
199    1.05e-05   6.22e-03   3.12e-02  
200    1.01e-05   3.84e-03   6.25e-02  
201    9.96e-06   6.43e-03   3.12e-02  
202    9.51e-06   3.90e-03   6.25e-02  
203    9.46e-06   6.67e-03   3.12e-02  
204    8.99e-06   3.98e-03   6.25e-02  
205    8.99e-06   6.93e-03   3.12e-02  
206    8.50e-06   4.07e-03   3.12e-02  
207    8.26e-06   2.84e-03   6.25e-02  
208    8.04e-06   4.18e-03   3.12e-02  
209    7.80e-06   2.85e-03   6.25e-02  
210    7.61e-06   4.31e-03   3.12e-02  
211    7.36e-06   2.87e-03   6.25e-02  
212    7.21e-06   4.45e-03   3.12e-02  
213    6.96e-06   2.90e-03   6.25e-02  
214    6.83e-06   4.62e-03   3.12e-02  
215    6.57e-06   2.94e-03   6.25e-02  
216    6.48e-06   4.80e-03   3.12e-02  
217    6.21e-06   2.99e-03   6.25e-02  
218    6.15e-06   5.01e-03   3.12e-02  
219    5.87e-06   3.06e-03   6.25e-02  
220    5.84e-06   5.24e-03   3.12e-02  
221    5.56e-06   3.14e-03   3.12e-02  
222    5.40e-06   2.24e-03   6.25e-02  
223    5.26e-06   3.23e-03   3.12e-02  
224    5.10e-06   2.25e-03   6.25e-02  
225    4.98e-06   3.34e-03   3.12e-02  
226    4.82e-06   2.27e-03   6.25e-02  
227    4.71e-06   3.46e-03   3.12e-02  
228    4.56e-06   2.29e-03   6.25e-02  
229    4.46e-06   3.61e-03   3.12e-02  
230    4.30e-06   2.33e-03   6.25e-02  
231    4.23e-06   3.77e-03   3.12e-02  
232    4.07e-06   2.37e-03   6.25e-02  
233    4.02e-06   3.95e-03   3.12e-02  
234    3.85e-06   2.43e-03   6.25e-02  
235    3.82e-06   4.14e-03   3.12e-02  
236    3.64e-06   2.50e-03   6.25e-02  
237    3.64e-06   4.37e-03   3.12e-02  
238    3.44e-06   2.58e-03   3.12e-02  
239    3.35e-06   1.81e-03   6.25e-02  
240    3.26e-06   2.68e-03   3.12e-02  
241    3.16e-06   1.83e-03   6.25e-02  
242    3.09e-06   2.80e-03   3.12e-02  
243    2.99e-06   1.85e-03   6.25e-02  
244    2.93e-06   2.92e-03   3.12e-02  
245    2.82e-06   1.89e-03   6.25e-02  
246    2.78e-06   3.07e-03   3.12e-02  
247    2.67e-06   1.93e-03   6.25e-02  
248    2.64e-06   3.23e-03   3.12e-02  
249    2.52e-06   1.99e-03   6.25e-02  
250    2.51e-06   3.41e-03   3.12e-02  
251    2.39e-06   2.06e-03   3.12e-02  
252    2.32e-06   1.47e-03   6.25e-02  
253    2.26e-06   2.13e-03   3.12e-02  
254    2.20e-06   1.48e-03   6.25e-02  
255    2.14e-06   2.22e-03   3.12e-02  
256    2.07e-06   1.50e-03   6.25e-02  
257    2.03e-06   2.33e-03   3.12e-02  
258    1.96e-06   1.53e-03   6.25e-02  
259    1.93e-06   2.45e-03   3.12e-02  
260    1.85e-06   1.57e-03   6.25e-02  
261    1.83e-06   2.58e-03   3.12e-02  
262    1.75e-06   1.61e-03   6.25e-02  
263    1.74e-06   2.73e-03   3.12e-02  
264    1.66e-06   1.66e-03   6.25e-02  
265    1.66e-06   2.90e-03   3.12e-02  
266    1.57e-06   1.73e-03   3.12e-02  
267    1.53e-06   1.22e-03   6.25e-02  
268    1.49e-06   1.80e-03   3.12e-02  
269    1.44e-06   1.23e-03   6.25e-02  
270    1.41e-06   1.89e-03   3.12e-02  
271    1.36e-06   1.26e-03   6.25e-02  
272    1.34e-06   1.99e-03   3.12e-02  
273    1.29e-06   1.28e-03   6.25e-02  
274    1.27e-06   2.10e-03   3.12e-02  
275    1.22e-06   1.32e-03   6.25e-02  
276    1.21e-06   2.23e-03   3.12e-02  
277    1.15e-06   1.37e-03   6.25e-02  
278    1.15e-06   2.37e-03   3.12e-02  
279    1.09e-06   1.42e-03   3.12e-02  
280    1.06e-06   1.01e-03   6.25e-02  
281    1.03e-06   1.49e-03   3.12e-02  
282    1.00e-06   1.02e-03   6.25e-02  
283    9.80e-07   1.56e-03   3.12e-02  
284    9.48e-07   1.04e-03   6.25e-02  
285    9.30e-07   1.64e-03   3.12e-02  
286    8.97e-07   1.07e-03   6.25e-02  
287    8.83e-07   1.74e-03   3.12e-02  
288    8.48e-07   1.10e-03   6.25e-02  
289    8.39e-07   1.85e-03   3.12e-02  
290    8.02e-07   1.14e-03   6.25e-02  
291    7.99e-07   1.97e-03   3.12e-02  
292    7.60e-07   1.18e-03   3.12e-02  
293    7.39e-07   8.41e-04   6.25e-02  
294    7.20e-07   1.24e-03   3.12e-02  
295    6.98e-07   8.53e-04   6.25e-02  
296    6.82e-07   1.30e-03   3.12e-02  
297    6.60e-07   8.69e-04   6.25e-02  
298    6.47e-07   1.38e-03   3.12e-02  
299    6.24e-07   8.91e-04   6.25e-02  
300    6.15e-07   1.46e-03   3.12e-02  
301    5.90e-07   9.19e-04   6.25e-02  
302    5.85e-07   1.55e-03   3.12e-02  
303    5.59e-07   9.54e-04   6.25e-02  
304    5.57e-07   1.66e-03   3.12e-02  
305    5.29e-07   9.95e-04   3.12e-02  
306    5.14e-07   7.05e-04   6.25e-02  
307    5.01e-07   1.04e-03   3.12e-02  
308    4.86e-07   7.16e-04   6.25e-02  
309    4.75e-07   1.10e-03   3.12e-02  
310    4.59e-07   7.31e-04   6.25e-02  
311    4.51e-07   1.16e-03   3.12e-02  
312    4.35e-07   7.51e-04   6.25e-02  
313    4.28e-07   1.24e-03   3.12e-02  
314    4.11e-07   7.76e-04   6.25e-02  
315    4.08e-07   1.32e-03   3.12e-02  
316    3.89e-07   8.07e-04   6.25e-02  
317    3.88e-07   1.41e-03   3.12e-02  
318    3.68e-07   8.43e-04   3.12e-02  
319    3.58e-07   5.94e-04   6.25e-02  
320    3.49e-07   8.87e-04   3.12e-02  
321    3.38e-07   6.04e-04   6.25e-02  
322    3.31e-07   9.36e-04   3.12e-02  
323    3.20e-07   6.18e-04   6.25e-02  
324    3.14e-07   9.94e-04   3.12e-02  
325    3.03e-07   6.37e-04   6.25e-02  
326    2.99e-07   1.06e-03   3.12e-02  
327    2.86e-07   6.60e-04   6.25e-02  
328    2.85e-07   1.13e-03   3.12e-02  
329    2.71e-07   6.88e-04   3.12e-02  
330    2.64e-07   4.96e-04   6.25e-02  
331    2.57e-07   7.21e-04   3.12e-02  
332    2.49e-07   5.02e-04   6.25e-02  
333    2.43e-07   7.59e-04   3.12e-02  
334    2.36e-07   5.12e-04   6.25e-02  
335    2.31e-07   8.04e-04   3.12e-02  
336    2.23e-07   5.26e-04   6.25e-02  
337    2.19e-07   8.55e-04   3.12e-02  
338    2.11e-07   5.43e-04   6.25e-02  
339    2.09e-07   9.13e-04   3.12e-02  
340    2.00e-07   5.64e-04   6.25e-02  
341    1.99e-07   9.77e-04   3.12e-02  
342    1.89e-07   5.89e-04   3.12e-02  
343    1.84e-07   4.20e-04   6.25e-02  
344    1.79e-07   6.20e-04   3.12e-02  
345    1.74e-07   4.27e-04   6.25e-02  
346    1.70e-07   6.55e-04   3.12e-02  
347    1.64e-07   4.36e-04   6.25e-02  
348    1.61e-07   6.95e-04   3.12e-02  
349    1.55e-07   4.49e-04   6.25e-02  
350    1.53e-07   7.41e-04   3.12e-02  
351    1.47e-07   4.65e-04   6.25e-02  
352    1.46e-07   7.93e-04   3.12e-02  
353    1.39e-07   4.85e-04   6.25e-02  
354    1.39e-07   8.51e-04   3.12e-02  
355    1.32e-07   5.09e-04   3.12e-02  
356    1.28e-07   3.57e-04   6.25e-02  
357    1.25e-07   5.36e-04   3.12e-02  
358    1.21e-07   3.64e-04   6.25e-02  
359    1.19e-07   5.68e-04   3.12e-02  
360    1.15e-07   3.73e-04   6.25e-02  
361    1.13e-07   6.05e-04   3.12e-02  
362    1.08e-07   3.86e-04   6.25e-02  
363    1.07e-07   6.46e-04   3.12e-02  
364    1.03e-07   4.01e-04   6.25e-02  
365    1.02e-07   6.93e-04   3.12e-02  
366    9.71e-08   4.19e-04   3.12e-02  
367    9.44e-08   3.00e-04   6.25e-02  
368    9.20e-08   4.41e-04   3.12e-02  
369    8.93e-08   3.05e-04   6.25e-02  
370    8.73e-08   4.66e-04   3.12e-02  
371    8.44e-08   3.12e-04   6.25e-02  
372    8.28e-08   4.95e-04   3.12e-02  
373    7.99e-08   3.21e-04   6.25e-02  
374    7.87e-08   5.29e-04   3.12e-02  
375    7.56e-08   3.33e-04   6.25e-02  
376    7.49e-08   5.66e-04   3.12e-02  
377    7.15e-08   3.47e-04   6.25e-02  
378    7.15e-08   6.08e-04   3.12e-02  
379    6.78e-08   3.64e-04   3.12e-02  
380    6.58e-08   2.56e-04   6.25e-02  
381    6.42e-08   3.84e-04   3.12e-02  
382    6.23e-08   2.61e-04   6.25e-02  
383    6.10e-08   4.08e-04   3.12e-02  
384    5.89e-08   2.68e-04   6.25e-02  
385    5.79e-08   4.34e-04   3.12e-02  
386    5.57e-08   2.77e-04   6.25e-02  
387    5.51e-08   4.65e-04   3.12e-02  
388    5.27e-08   2.88e-04   6.25e-02  
389    5.25e-08   4.99e-04   3.12e-02  
390    4.99e-08   3.02e-04   3.12e-02  
391    4.86e-08   2.15e-04   6.25e-02  
392    4.73e-08   3.18e-04   3.12e-02  
393    4.59e-08   2.19e-04   6.25e-02  
394    4.49e-08   3.36e-04   3.12e-02  
395    4.34e-08   2.24e-04   6.25e-02  
396    4.26e-08   3.58e-04   3.12e-02  
397    4.11e-08   2.31e-04   6.25e-02  
398    4.05e-08   3.82e-04   3.12e-02  
399    3.89e-08   2.40e-04   6.25e-02  
400    3.86e-08   4.10e-04   3.12e-02  
401    3.68e-08   2.51e-04   6.25e-02  
402    3.68e-08   4.41e-04   3.12e-02  
403    3.49e-08   2.63e-04   3.12e-02  
404    3.39e-08   1.84e-04   6.25e-02  
405    3.30e-08   2.78e-04   3.12e-02  
406    3.20e-08   1.88e-04   6.25e-02  
407    3.14e-08   2.96e-04   3.12e-02  
408    3.03e-08   1.94e-04   6.25e-02  
409    2.98e-08   3.16e-04   3.12e-02  
410    2.86e-08   2.00e-04   6.25e-02  
411    2.83e-08   3.38e-04   3.12e-02  
412    2.71e-08   2.09e-04   6.25e-02  
413    2.70e-08   3.63e-04   3.12e-02  
414    2.57e-08   2.19e-04   3.12e-02  
415    2.50e-08   1.55e-04   6.25e-02  
416    2.43e-08   2.31e-04   3.12e-02  
417    2.36e-08   1.58e-04   6.25e-02  
418    2.31e-08   2.45e-04   3.12e-02  
419    2.23e-08   1.62e-04   6.25e-02  
420    2.19e-08   2.61e-04   3.12e-02  
421    2.11e-08   1.68e-04   6.25e-02  
