Iter   f          |gradf|    alpha     
198    7.66e+00   4.02e-01   2.76e-16  
199    7.66e+00   4.02e-01   2.76e-16  
200    7.66e+00   4.02e-01   2.76e-16  
201    7.66e+00   4.02e-01   2.76e-16  
202    7.66e+00   4.02e-01   2.76e-16  
203    7.66e+00   4.02e-01   2.76e-16  
204    7.66e+00   4.02e-01   2.76e-16  
205    7.66e+00   4.02e-01   2.76e-16  
206    7.66e+00   4.02e-01   2.76e-16  
207    7.66e+00   4.02e-01   2.76e-16  
208    7.66e+00   4.02e-01   2.76e-16  
209    7.66e+00   4.02e-01   2.76e-16  
210    7.66e+00   4.02e-01   2.76e-16  
211    7.66e+00   4.02e-01   2.76e-16  
212    7.66e+00   4.02e-01   2.76e-16  
213    7.66e+00   4.02e-01   2.76e-16  
214    7.66e+00   4.02e-01   2.76e-16  
215    7.66e+00   4.02e-01   2.76e-16  
216    7.66e+00   4.02e-01   2.76e-16  
217    7.66e+00   4.02e-01   2.76e-16  
218    7.66e+00   4.02e-01   2.76e-16  
219    7.66e+00   4.02e-01   2.76e-16  
220    7.66e+00   4.02e-01   2.76e-16  
221    7.66e+00   4.02e-01   2.76e-16  
222    7.66e+00   4.02e-01   2.76e-16  
223    7.66e+00   4.02e-01   2.76e-16  
224    7.66e+00   4.02e-01   2.76e-16  
225    7.66e+00   4.02e-01   2.76e-16  
226    7.66e+00   4.02e-01   2.76e-16  
227    7.66e+00   4.02e-01   2.76e-16  
228    7.66e+00   4.02e-01   2.76e-16  
229    7.66e+00   4.02e-01   2.76e-16  
230    7.66e+00   4.02e-01   2.76e-16  
231    7.66e+00   4.02e-01   2.76e-16  
232    7.66e+00   4.02e-01   2.76e-16  
233    7.66e+00   4.02e-01   2.76e-16  
234    7.66e+00   4.02e-01   2.76e-16  
235    7.66e+00   4.02e-01   2.76e-16  
236    7.66e+00   4.02e-01   2.76e-16  
237    7.66e+00   4.02e-01   2.76e-16  
238    7.66e+00   4.02e-01   2.76e-16  
239    7.66e+00   4.02e-01   2.76e-16  
240    7.66e+00   4.02e-01   2.76e-16  
241    7.66e+00   4.02e-01   2.76e-16  
242    7.66e+00   4.02e-01   2.76e-16  
243    7.66e+00   4.02e-01   2.76e-16  
244    7.66e+00   4.02e-01   2.76e-16  
245    7.66e+00   4.02e-01   2.76e-16  
246    7.66e+00   4.02e-01   2.76e-16  
247    7.66e+00   4.02e-01   2.76e-16  
248    7.66e+00   4.02e-01   2.76e-16  
249    7.66e+00   4.02e-01   2.76e-16  
250    7.66e+00   4.02e-01   2.76e-16  
251    7.66e+00   4.02e-01   2.76e-16  
252    7.66e+00   4.02e-01   2.76e-16  
253    7.66e+00   4.02e-01   2.76e-16  
254    7.66e+00   4.02e-01   2.76e-16  
255    7.66e+00   4.02e-01   2.76e-16  
256    7.66e+00   4.02e-01   2.76e-16  
257    7.66e+00   4.02e-01   2.76e-16  
258    7.66e+00   4.02e-01   2.76e-16  
259    7.66e+00   4.02e-01   2.76e-16  
260    7.66e+00   4.02e-01   2.76e-16  
261    7.66e+00   4.02e-01   2.76e-16  
262    7.66e+00   4.02e-01   2.76e-16  
263    7.66e+00   4.02e-01   2.76e-16  
264    7.66e+00   4.02e-01   2.76e-16  
265    7.66e+00   4.02e-01   2.76e-16  
266    7.66e+00   4.02e-01   2.76e-16  
267    7.66e+00   4.02e-01   2.76e-16  
268    7.66e+00   4.02e-01   2.76e-16  
269    7.66e+00   4.02e-01   2.76e-16  
270    7.66e+00   4.02e-01   2.76e-16  
271    7.66e+00   4.02e-01   2.76e-16  
272    7.66e+00   4.02e-01   2.76e-16  
273    7.66e+00   4.02e-01   2.76e-16  
274    7.66e+00   4.02e-01   2.76e-16  
275    7.66e+00   4.02e-01   2.76e-16  
276    7.66e+00   4.02e-01   2.76e-16  
277    7.66e+00   4.02e-01   2.76e-16  
278    7.66e+00   4.02e-01   2.76e-16  
279    7.66e+00   4.02e-01   2.76e-16  
280    7.66e+00   4.02e-01   2.76e-16  
281    7.66e+00   4.02e-01   2.76e-16  
282    7.66e+00   4.02e-01   2.76e-16  
283    7.66e+00   4.02e-01   2.76e-16  
284    7.66e+00   4.02e-01   2.76e-16  
285    7.66e+00   4.02e-01   2.76e-16  
286    7.66e+00   4.02e-01   2.76e-16  
287    7.66e+00   4.02e-01   2.76e-16  
288    7.66e+00   4.02e-01   2.76e-16  
289    7.66e+00   4.02e-01   2.76e-16  
290    7.66e+00   4.02e-01   2.76e-16  
291    7.66e+00   4.02e-01   2.76e-16  
292    7.66e+00   4.02e-01   2.76e-16  
293    7.66e+00   4.02e-01   2.76e-16  
294    7.66e+00   4.02e-01   2.76e-16  
295    7.66e+00   4.02e-01   2.76e-16  
296    7.66e+00   4.02e-01   2.76e-16  
297    7.66e+00   4.02e-01   2.76e-16  
298    7.66e+00   4.02e-01   2.76e-16  
299    7.66e+00   4.02e-01   2.76e-16  
300    7.66e+00   4.02e-01   2.76e-16  
301    7.66e+00   4.02e-01   2.76e-16  
302    7.66e+00   4.02e-01   2.76e-16  
303    7.66e+00   4.02e-01   2.76e-16  
304    7.66e+00   4.02e-01   2.76e-16  
305    7.66e+00   4.02e-01   2.76e-16  
306    7.66e+00   4.02e-01   2.76e-16  
307    7.66e+00   4.02e-01   2.76e-16  
308    7.66e+00   4.02e-01   2.76e-16  
309    7.66e+00   4.02e-01   2.76e-16  
310    7.66e+00   4.02e-01   2.76e-16  
311    7.66e+00   4.02e-01   2.76e-16  
312    7.66e+00   4.02e-01   2.76e-16  
313    7.66e+00   4.02e-01   2.76e-16  
314    7.66e+00   4.02e-01   2.76e-16  
315    7.66e+00   4.02e-01   2.76e-16  
316    7.66e+00   4.02e-01   2.76e-16  
317    7.66e+00   4.02e-01   2.76e-16  
318    7.66e+00   4.02e-01   2.76e-16  
319    7.66e+00   4.02e-01   2.76e-16  
320    7.66e+00   4.02e-01   2.76e-16  
321    7.66e+00   4.02e-01   2.76e-16  
322    7.66e+00   4.02e-01   2.76e-16  
323    7.66e+00   4.02e-01   2.76e-16  
324    7.66e+00   4.02e-01   2.76e-16  
325    7.66e+00   4.02e-01   2.76e-16  
