Iter   f          |gradf|    alpha     
240    1.96e+00   2.15e+00   1.12e-02  
241    1.93e+00   6.11e+00   1.70e-03  
242    1.92e+00   4.55e+00   8.31e-04  
243    1.90e+00   2.16e+00   1.11e-03  
244    1.90e+00   2.05e+00   2.10e-03  
245    1.89e+00   2.04e+00   4.19e-03  
246    1.87e+00   2.05e+00   8.32e-03  
247    1.84e+00   2.81e+00   3.85e-03  
248    1.84e+00   5.94e+00   4.80e-04  
249    1.83e+00   3.53e+00   7.56e-04  
250    1.82e+00   2.13e+00   1.12e-03  
251    1.81e+00   2.01e+00   2.11e-03  
252    1.81e+00   2.00e+00   4.20e-03  
253    1.79e+00   2.02e+00   8.34e-03  
254    1.76e+00   3.03e+00   1.87e-03  
255    1.75e+00   2.80e+00   1.72e-03  
256    1.74e+00   2.44e+00   1.94e-03  
257    1.74e+00   2.39e+00   2.56e-03  
258    1.73e+00   2.89e+00   2.99e-03  
259    1.72e+00   4.66e+00   1.15e-03  
260    1.71e+00   2.05e+00   1.21e-03  
261    1.70e+00   1.95e+00   2.28e-03  
262    1.70e+00   1.95e+00   4.54e-03  
263    1.68e+00   2.02e+00   8.91e-03  
264    1.66e+00   5.03e+00   1.38e-03  
265    1.64e+00   2.61e+00   1.13e-03  
266    1.64e+00   1.93e+00   1.67e-03  
267    1.63e+00   1.92e+00   3.30e-03  
268    1.62e+00   1.94e+00   6.52e-03  
269    1.60e+00   2.75e+00   2.88e-03  
270    1.59e+00   4.19e+00   1.39e-03  
271    1.58e+00   2.38e+00   1.24e-03  
272    1.58e+00   1.91e+00   1.90e-03  
273    1.57e+00   1.90e+00   3.68e-03  
274    1.56e+00   2.05e+00   6.98e-03  
275    1.54e+00   5.35e+00   1.44e-03  
276    1.53e+00   2.88e+00   1.06e-03  
277    1.52e+00   1.86e+00   1.46e-03  
278    1.52e+00   1.85e+00   2.90e-03  
279    1.51e+00   1.85e+00   5.79e-03  
280    1.49e+00   1.90e+00   1.14e-02  
281    1.46e+00   5.67e+00   1.65e-03  
282    1.45e+00   3.93e+00   8.56e-04  
283    1.44e+00   1.88e+00   1.13e-03  
284    1.44e+00   1.81e+00   2.18e-03  
285    1.43e+00   1.80e+00   4.34e-03  
286    1.42e+00   1.81e+00   8.63e-03  
287    1.39e+00   2.70e+00   1.95e-03  
288    1.38e+00   2.62e+00   1.75e-03  
289    1.38e+00   2.29e+00   1.85e-03  
290    1.37e+00   2.15e+00   2.33e-03  
291    1.37e+00   2.40e+00   2.90e-03  
292    1.36e+00   3.56e+00   1.93e-03  
293    1.35e+00   3.38e+00   1.04e-03  
294    1.35e+00   1.76e+00   1.29e-03  
295    1.34e+00   1.75e+00   2.57e-03  
296    1.33e+00   1.75e+00   5.14e-03  
297    1.32e+00   1.75e+00   1.02e-02  
298    1.29e+00   2.74e+00   2.32e-03  
299    1.28e+00   3.29e+00   1.38e-03  
300    1.28e+00   2.02e+00   1.37e-03  
301    1.27e+00   1.76e+00   2.21e-03  
302    1.27e+00   1.78e+00   4.17e-03  
303    1.26e+00   2.30e+00   3.50e-03  
304    1.25e+00   4.23e+00   1.44e-03  
305    1.24e+00   2.41e+00   1.14e-03  
306    1.24e+00   1.71e+00   1.62e-03  
307    1.23e+00   1.69e+00   3.19e-03  
308    1.22e+00   1.71e+00   6.29e-03  
309    1.21e+00   2.39e+00   2.79e-03  
310    1.20e+00   3.48e+00   1.61e-03  
311    1.19e+00   2.49e+00   1.23e-03  
312    1.19e+00   1.71e+00   1.62e-03  
313    1.19e+00   1.68e+00   3.09e-03  
314    1.18e+00   1.74e+00   5.93e-03  
315    1.16e+00   3.14e+00   2.11e-03  
316    1.16e+00   3.39e+00   9.93e-04  
317    1.15e+00   1.64e+00   1.23e-03  
318    1.15e+00   1.64e+00   2.46e-03  
319    1.14e+00   1.63e+00   4.92e-03  
320    1.13e+00   1.63e+00   9.81e-03  
321    1.10e+00   1.63e+00   1.95e-02  
322    1.06e+00   4.60e+00   1.92e-03  
323    1.06e+00   4.29e+00   5.82e-04  
324    1.05e+00   2.29e+00   8.71e-04  
325    1.04e+00   1.59e+00   1.34e-03  
326    1.04e+00   1.57e+00   2.65e-03  
327    1.04e+00   1.57e+00   5.27e-03  
328    1.02e+00   1.64e+00   1.03e-02  
329    1.01e+00   5.05e+00   1.26e-03  
330    9.95e-01   1.98e+00   1.08e-03  
331    9.92e-01   1.54e+00   1.70e-03  
332    9.88e-01   1.54e+00   3.39e-03  
333    9.80e-01   1.54e+00   6.74e-03  
334    9.64e-01   1.80e+00   6.45e-03  
335    9.63e-01   5.44e+00   1.01e-03  
336    9.47e-01   1.51e+00   1.08e-03  
337    9.44e-01   1.51e+00   2.15e-03  
338    9.39e-01   1.50e+00   4.30e-03  
339    9.30e-01   1.50e+00   8.59e-03  
340    9.10e-01   1.50e+00   1.71e-02  
341    8.77e-01   3.19e+00   1.86e-03  
342    8.72e-01   2.85e+00   9.80e-04  
343    8.67e-01   1.46e+00   1.25e-03  
344    8.64e-01   1.45e+00   2.50e-03  
345    8.59e-01   1.45e+00   4.99e-03  
346    8.49e-01   1.44e+00   9.95e-03  
347    8.28e-01   1.57e+00   9.77e-03  
348    8.25e-01   5.90e+00   1.48e-03  
349    8.09e-01   3.08e+00   8.97e-04  
350    8.03e-01   1.44e+00   1.16e-03  
351    8.01e-01   1.41e+00   2.26e-03  
352    7.97e-01   1.41e+00   4.52e-03  
353    7.88e-01   1.41e+00   8.98e-03  
354    7.71e-01   2.11e+00   2.04e-03  
355    7.68e-01   2.15e+00   1.72e-03  
356    7.64e-01   1.82e+00   1.71e-03  
357    7.60e-01   1.62e+00   2.17e-03  
358    7.56e-01   1.70e+00   3.06e-03  
359    7.52e-01   2.46e+00   1.46e-03  
360    7.47e-01   1.66e+00   1.45e-03  
361    7.44e-01   1.43e+00   2.23e-03  
362    7.40e-01   1.46e+00   4.02e-03  
363    7.34e-01   2.08e+00   2.99e-03  
364    7.32e-01   3.41e+00   8.56e-04  
365    7.26e-01   1.43e+00   1.09e-03  
366    7.24e-01   1.35e+00   2.07e-03  
367    7.20e-01   1.35e+00   4.13e-03  
368    7.12e-01   1.35e+00   8.22e-03  
369    6.98e-01   1.69e+00   3.91e-03  
370    6.95e-01   3.28e+00   2.09e-03  
371    6.92e-01   3.52e+00   5.31e-04  
372    6.87e-01   2.02e+00   8.20e-04  
373    6.84e-01   1.35e+00   1.26e-03  
374    6.82e-01   1.32e+00   2.44e-03  
375    6.78e-01   1.32e+00   4.87e-03  
376    6.70e-01   1.37e+00   9.57e-03  
377    6.59e-01   3.61e+00   1.44e-03  
378    6.52e-01   1.97e+00   1.07e-03  
